Comment,Likes,Reply Count
Some great insights Techlead  Can not wait to see where this goes  Best of luck ,10,4
So stupid,2,1
I knew a guy that worked at Microsoft he was going back there but this time as an Asian  Made money I heard  You should be able to make good money there ,2,1
I m jealous  I m sooooo slow to adapt  Sad ,1,0
Million token   I smell a second UPSHOD no thanks,2,1
ex google  ex Facebook  apparently has lots of brains but he uses it to create a means to an end meme token that does nothing  But hey  people are stupid  some things you say are true   this is going to go somewhere  and then like Doge one days is going to end    my thought is  you should do better   you have so much followers and this is how you create an impact   Funny but Sad as always  You are a MASTER MANIPULATOR    Enjoy your modest share of it ,1,1
I want to be Millionaire    ,2,1
Fund on Shib and Doge moves to MM now,1,1
You know  you could say the million token crashed  50  in the last three days alone  So it has been crashing way worse than DOGE or any other crypto recently  What a joke coin  haha  xD,4,0
Amazing stuff TL  this coin is like the green version of Bitcoin  All the same properties but is energy efficient on Ethereum 2 0  Save the planet people  move your Bitcoin to Million Token ,2,1
Here it is the next generation of meme coin  the worlds most popular crypto assett    ,35,1
where to buy million token in India    ,1,0
Bruh  Such an annoying video whose content does not align with the title  We get it  MM looks promising but don t fool us with a misleading title ,1,1
Over 100 people downvoted due to missing out  smh  I mean  you still have time before  1k ,16,1
Techlead  please build a paradise on the moon and only allow million coin users to enter ,1,0
Thanks TL for MM ,3,1
Say million token one more time    great content ,2,0
Keep your Doge   Shib till BTC recovers but buy just one MM now while you can ,1,0
MM on the BSC  ,1,0
Pure Genius ,1,0
Another video  it s a good Friday ,3,0
Legend      MM HODLR    ,2,0
My nigga Tech,1,0
TO THE MOOOOON WOOHOOOOO,2,0
Love you TL        You are a genius           I have more than 1 million tokens to be honest    I m going to be billionaire    To the moon at the jacuzzi and drinks on me              ,6,3
Stop buying DOGE and buy ADA stake in a stake pool and earn 15  APY huge gains on ADA,1,1
Bwahaha  Wide open meme coin potential  Hmmm     maybe some meme videos too catch some extra sizzle ,1,0
Why the million logo use gold as color n background  Too mainstream  ,2,1
when it comes out binance i go all in,1,1
Every word this man says has meaning  behind it  you  just have to learn to listen  He is dropping gems on you  just have to learn to pick it up ,50,5
The gem i found is to love people arround you,1,
 Ugly Prophet Tbh every comment here talks about value  but if you ask them the   specifics   they cant tell you anything other than  everyone else is in on it   Doge did this  and look at Doge now  this will be the same thing ,2,
What gem did you happen to find ,2,
thank you so much for this creation of the new diamonds it really change our life  i see it as promotion who enter first will get rich who hold one will get rich  i wish if i can say that i come from the future to say that bitcoin become from the past and the new currency in the world in million  i just have one thing that going in negative way is the ETH fees that keep charging us alot in case that we trade as  buyer or seller reduce       as m,1,1
Andrei jikh has got to watch this video    Techlead  please give Andrie a chance to interview you  It would be great the MM community and the entire crypto community as well ,7,0
Just wait until January next year yall  Someone will revive it  Our emotions are played with on a yearly basis ,11,1
Sad for people who dislike this because they missed out  little do they know it s still going to  1000 a coin,23,5
10k per coin soon if not million per coin,1,
Its not it already had its high run now is when ppl start losing  watch lmao,5,
    ,1,1
I m used to carrying     made me laugh so hard ,74,2
Has to be my favorite video by far  thank you TL    millionarmy,11,1
RIP to all the idiots that fell for Musks antics     ,1,0
Hey   maybe it is better to  stay away from Binance,1,1
MM   Million Marketing  Ideas ,1,0
This guy is not joking ,1,0
                    I will spread it to Japanese  You should tell your  ex wife about it so more Japanese join the MM team,1,0
make us rich TL,2,0
MM to 1000  soon ,1,0
Dogecoin n shiba depends bitcoin pumping prices if bitcoin reach 100k  doge n shiba will hit 1  lol,1,0
We will beat doggy we are lions ,2,0
can we get back to tech  enough pretending you know anything about crypto ,1,0
It s crazy how such a niche community is about to become such a large brand  The people in the discord community have done such a fantastic job at promoting and holding the coin  The fact that we have such a transparent leader should be a wake up call to billions of people that this community and this coin are going to the moon and we welcome and encourage everyone to join us on the journey,1,0
Superb  Patrick ,2,0
BSC will make Million Token xplode  Thanks TechLead  MILLIONARMY,4,1
He spent months bashing crypto  He then releases a crypto  It goes to the moon     I m speechless  Having a good laugh following this coin  Tech must have made millions off this coin     New wife incoming ,30,7
 Phat Panda are long as there are more idiots buying this at a higher price  which will not be the case for too long ,2,
He had crypto  just sold it due to the down turn on the market  he states the truth in terms of the dodgy things going on with Tether or binance  has nothing to do with different alt coins  I see this coin and Safemoon going really really well long term ,2,
his bashing of crypto actually made me skip this one    ,7,
I know right  I don t even know what to think anymore  Building something he ridiculed a plethora of times its genius  I remember him saying that crypto is like the gold rush  the only people making money are the shovel distributors ,5,
Check out Jejudoge   In accumulation mode for new high of 160M market cap  ,2,0
Great news for Million Token  Keep it up ,1,0
Money will run people crazy,1,1
This is only the beginning     ,1,1
2 0,90,4
Listing on Binance is huge  ,4,1
Thank you TechLead  I believed in your project the moment I first viewed your video on Million token   Tim  MM whale,9,1
12499 holders  I say  300 once we have 15 000 HODLers  Doge and Shiba were training tokens for the masses  MILLION TOKEN is a next generation token,1,1
Where is the momentum  Can we be real pls most of the people in discord are in the red,2,3
Finally i m early in a crypto project  ,4,2
and yet it feels so late to the table ,1,
 I m quite used to carrying the team  LOL  I love this movement ,221,1
Going to the          ,3,
Thanks TL you re the best ,3,0
I m loving the Million token arch within the crypto season  But I m starting to miss the mechanical keyboard with RGB stuff tho  ,3,0
This dude is smart  He has diamond hands,17,1
BSC is really a game changer  We shift gears so quickly  Unbelievable,1,0
This the most Viral Digital Asset to Ever Hold   People would be dying to get a chunk of it  This is just the beginning    No other projects has done this much in starting day s which we have achieved so far    And trust me guy s it s nothing in front of what s gonna come      ,3,0
I love this guy  he is almost cracking up with all the crap he has to say to fill in those 10 minutes  The video should be one minute long  hello  we ve reached 12k holders  and MM will be listed on       Anyhow good for you MMilioneres  you ve got and amazingly sarcastic leader ,20,0
 Millionarmy,1,0
Your coin is down also  And your chat group admins doesn t even let people say anything and you get blocked ,5,0
TL carrying the team  Let s gooooooooo ,5,1
I m in ,1,1
Yeah I had to trade my SHIBA for at least 2 of your milLION coin  Awesome back story behind  It s destiny ,12,2
I think he s right crypto adoption is a marketing issue the technology has all been there for years and TL is good at marketing  ,1,3
he s the only person that was able to convince me to buy some crypto   Like you said   he s good at marketing  and that s why i m in,1,
what is the smoke at 5 35 ,1,2
A million ways for Million Token to be valued at  1 000 000 per token ,2,0
As a millionaire,2,0
Everyone comment to help the algorithm,1,0
Loving this token TL   much wow  ,16,0
Then the joke is better than reality  Totally agree with you on that  This is by far my best performing crypto asset  Thanks TL ,2,1
Really excited for binance listing,2,2
MM TO THE MOON,1,0
The sarcasm is brutal  Lol,2,1
TechLead You are a legend ,9,2
Let s do this  to the moon with the TechLead tycoon        Million Token  pump it up buttercup      ,30,1
Hi Tech lead  It s a high time you stop calling MM a meme token ,7,3
Techlead is the steve jobs of crypto currencies,2,1
MM to the moon   ,1,2
Loving this rocket ride   ,2,1
This MM coin is something else that s for sure  Love the vision behind it ,47,1
pancakeswap,2,1
blessed is he  who holds when others sell,21,4
 James Yun yes it does  it drives the price down ,1,
I think you spelled broke wrong,1,
Ain t nothing wrong with taking profits my boy   ,1,
How does he not crack up saying all that stuff        KUDOS my man   ,13,1
Doing well TechLead  I m doing my part to make this project grow ,46,1
Put your Millions in Million  MM,1,1
It makes me sick knowing I could have got in sooner and didn t  ,68,30
 Joseph i was telling people to get out at 150  120 in the last few days  its now down to 99  the hype train is over  techlead only has so many subscribers  people need to take an L right now before the L becomes 100 ,2,
 Joseph then u lost nearly half,1,
I can t believe that this coin took off  Thought it was a joke ,3,
You not the only one  Before he even launched it I was thinking of buying 1k tokens but nope  Now I m punching air  Imagine me doing that as a non millionaire,4,
 Mason Harper bro  get a VPN  Then you can  be  in the united states or any other country,2,
  Sumo Cum Loudly And your ability to predict the market is just 100  accurate ,1,
 Mason Harper My friend lives in Cananda  he has MM ,1,
That s so true  Bought at  165 and now at  140  D,1,
This is going to be painful for alot of people ,6,
Consider yourself lucky   In Canada  I can t buy million at all ,2,
You Are early  Look at the history of all other coins  This is like day 15 I think ,3,
 Joseph joseph  you got in way late  this was an extremely short term troll  its not a project  Take a small loss and get out before the big crash ,19,
It is early  Join ,4,
The only reason i didn t got sooner in is because i didn t have any wallet ,5,
Me too bro  But get in now  I got 1 token for 146  I feel like I got in really early still,9,
I m in for 3k  We re going to the moon   ,11,2
It s so lonely at the top,4,0
Million token going to  1000 minimum,1,0
I see bright future for million token,1,1
This was a the video I was waiting for,2,0
SOOOO HAPPY I DIDNT PAPERHAND THIS JEWEL,1,0
MM army ,1,0
Techlead is the king   ,6,1
Just buy one    why not  Millionaire lions    ,26,1
LET S GOOOOO,1,1
He s actually really good at advertising  Good stuff ,509,24
The best haha  A real Lion   ,2,
 Vannessa Coonrod sweet guy   Why don t you ask him out instead of circling lol,1,
No he s not  He has the personality of cardboard box ,1,
Well  he has built a YT channel will 1mio subs  D,2,
Sweet guy  Extraordinarily intelligent ,1,
 Dunravin erm  are you seriolusly b tching about  45  after 224x initial price  Really  Dude  realistically the correction should push it down to  30  but we ll see ,4,
He will just pump his coin from here on out ,9,
yeah    down 45 3  in 3 days  Should of been ex second hand car salesman  wasted on tech,11,
im here to watchi his advertising  im quite amused ,6,
Almost made me buy another one,9,
Advertising to the moon  ,16,
Yes he is very good ,11,
Ppl who sell have no idea what they are giving away    ,2,2
This is ground ground floor  Lets go to BTC and beyond ,2,1
 989 BEFORE EOW    ,1,1
My transaction to buy 5k worth of MM failed the other day  Good thing it did  It went down 30  the next day lol,3,5
TechLead  you never seize to amaze ,25,2
 The Fall of Doge vs Million Strikes Back ,1,1
no dude its going to at least 1k,1,
Its the second week only ,1,
MM Token Hodler  ,2,1
Million token is the future ,16,2
Thank you mr tech you changed my life,13,1
Giving us a glimpse of the roadmap  Cheers,58,1
Well explain all strategies            ,16,1
You are trolling for views at this point ,2,1
Starting to believe your ex wife made the best decision of her life   This Million coin venture shot any credibility you had with your audience ,1,4
Are you mad you didn t buy in earlier lol ,1,
Million market cap will soon overtake Nike,2,1
     ,4,1
Million,1,1
Thank you for this    ,8,1
Is it still a good buy at  100 ,17,11
 kave mustermann i think the highest it will ever reach is 10k,2,
If only i had invested 2 weeks ago i would be 100x by now  ,1,
 Jesus is God bro 1m  is a meme  but 1000 is possible,1,
If you believe one day it will hit  1M then yes,1,
This was epic  ,45,3
clean break past resistance and its game over in ETA 5 hours,4,4
Hilarious as always        I m holding my tokens but the discord lounge is one of the most anxiety provoking spaces  I tend to only take a glance here and there  ,23,1
Big fluctuations normal esp early on  in my limited experience ,3,
I m holding for the future  TL s got the master plan,67,10
Is there even a plan  This is a meme coin    There is no road map or project behind   just hope that there is more ppl buying and you are not the last one selling  Meme coin don t last long   ,5,
Dont be a fool  this goose is cooked  get out while you can ,10,
PATIENCE is the key to SUCCESS    ,47,4
 Stevens Garage Then he walked away with a 100  profit  which is a positive outcome any way you look at it   No one should be purchasing altcoins with money they aren t prepared to lose  Never invest more than you can afford  Don t overreach  The very definition of a moonshot is incredibly high risk high reward   I can t speak for anyone else here  but I buy to hold ,3,
Even though I am sure we are going to moon  but whatever happens  this ride will be great experience for all the current community including me ,7,6
yup  when i make a decent amount I wanna shift it into providing liquidity,1,
tech lead wast the person that convinced me to create a personal wallet   learning a lot about crypto with this,2,
The troll levels are off the charts  OMG hahaha xD,74,5
 XRP DEV Yea man I hear you on that and thats how I like to go about things to  I got a lot of respect for your approach man  You also have a good one ,2,
 ThePhilosopher Oh haha  That s awesome and I respect that  It was more or less obvious that this will rise in value since the amount of tokens is so low  And he already has 1 14 million subscribers and plus marketing and hype  Ta daaaaa   I don t need to become rich quick or to be more precise I don t care if I ever become  rich  or not  I have everything I need and enjoy life  The money wouldn t change that  Money makes certain things easier yet I already have a decent life and enjoy my part time job as a full stack developer and spending time with friends  My crypto investments are based on rational decision making and research I did by myself  Probabilities are IMHO  duh  high that they will increase in value over the next years   Have a great day    ,2,
  ThePhilosopher I know  I also strongly disagree with what he did and really lost respect for him  It s crazy   Had the chance to buy his Token at 1 4   I knew that I could have made money  would have probably sold at 5  though  since I didn t know that he would keep promoting it that hard   But I decided that I won t do it  due to moral objections ,7,
Look at the comment section  Ppl literally lost their minds  and I can t laugh because it shows how crazy this has gotten ,6,
Next  the yield aggregator  millionaires club,43,2
Pamp eet,1,1
Chof etherscan gha tlga fih million in circulation supply ,1,
I like where  MM is heading  Keep it up  ,30,2
To zero it looks like ,2,
This comes from a CEO of a new Crypto,1,1
I made 200 bucks  Im basically chad squared ,1,1
My man TL making the boss moves ,8,1
A grand vision indeed ,21,1
Woooooooow,3,1
I have have lost like 50  of everything I ve put in the Million token    So I guess I have no idea what I m doing   People are talking about how much money they made of it while I m just constantly losing all my money   ,1,4
Attacking DOGE  not doje  fyi  won t help MM  It ll turn people against you  Stay away from that type of approach ,2,2
Million to the moon  See you at the moon jacuzzi,1,1
It sounds like you re trashing the other coins just to pump your own coin   ,2,1
MM looks to have a massive amount of potential,114,8
Rug potential ,1,
Its down 60  in 2 days  there is no project  Techlead literally woke up 2 weeks ago and had a great idea for a troll  Thousands of idiots bought at 200 and have lost more than half their investment already  In a few days they will be wishing they took the L at  99 rather than  15 ,3,
Literally dumps 40  in an hour lmao sure buddy ,3,
Glad he has a bigger vision than being just a store of value,1,
 It s a hustle ,5,
Yeah  all it needs to do is realise it   Looking unlikely right now ,3,
ALL THE WAY UP        ,37,1
Nothing can stop us   MMArmy,1,
In Techlead we trust      Milliontoken will create generational wealth  Don t let Bitcoin maxis brainwash you  Million token is the best project for all people  We are a revolutionary project with focus on creating real millionaires fast  Check our top 20 on Etherscan for proof ,1,1
If you have 1MM  consider yourself a  MMilLIONnaire    Binance Smart Chain incoming ,119,12
 Gaspard K Like a centimetre but smaller,1,
 Rithik Sanghvi Let s see  but I m sure  I love people like you ,1,
Instead invest in ADA  VeChain  DOT and other projects that have really a bright future  This Shibatoken  Doge now MM  It s just the hype like he said it s a spaceship without a pilot ,4,
 Luan Dinh Just listen  it s going even higher  The sky is the limit ,2,
Just waiting for MM to get listed on Binance   ,5,
This will be crazy   ,3,
Bro  mm is gonna hit  1000 per coin  Get as much as you can before it hit too high ,6,
Am I first        MM holder here  Let s get ready to moonshot      MillionToken,1,0
Million already made good gains,2,0
    it s over  I ll rebuy when it hits 0 03,3,0
You are 100  wrong about  SHIB  shiba inu   shiba inu has just DROPPED it s own DEX coin staking exchange  how in the world can you even try to compare it   OH wait  You are a sarcastic  millionaire comedian   in one week  SHIBA SWAB has  1 8 BILLION staked worth of coins    So yea   no comparison to ANY other token coin  without  their own swap dex exchange    binance has had a lot of news lately,1,1
when will you do a collab or interview with other channels   would be good for Millionexposure   ,34,2
And he should also do some type of AMA or livestream for his fans here  This is unprofessional IMO  people have risked a lot of money in this he should at least do more than one way dialogue  I don t know what he s thinking but as the price keeps dropping I hope he wakes up to putting in more effort than a youtube vid every few days,1,
MILLION TOKEN CHANGE MY LIFE,1,0
One million Million Tokens for one million millionaires  ,1,1
Lol  Somebody remind me   ,10,1
Actually got a feeling MM got a good chance in mooning  ,117,5
I hope we can see a 10x from here  We should surpass Shiba ,2,
It already MOONED 200X and it seems like there is a lot more to come xD crazy stuff ,2,
that feeling is correct   ,4,
It already happened  multiple times  It literally more than 200x d in less than a month  It s basically showing the course of BTC and DOGE in high speed ,7,
Million token gave me a house right now    to the moon  ,1,1
Hey guys  can someone tell me how I can purchase the Million Token  I ve read the instructions on the site but since I m a super newbie to crypto  it confuses the heck out of me ,45,22
I used coinbase wallet,1,
 Shancun M  it won t  haters be hating but they will fomo in when it goes to 1000,2,
Thanks guys ,2,
 Aadnan Elkacimi Thank you ,2,
2  You have to use fiat  whatever your country s currency is  to buy Ether  ETH     depending on your country you can do that directly from Metamask or you have to create an account with a centralized exchange like Coinbase Kucoin which has fiat onramps ,2,
1  Google  Metamask  download it  mobile app on Android iOS OR browser extension for Google Chrome Brave browser   The developers are ConsenSys their site is metamask io  they are responsible in part for Ethereum Blockchain ,4,
Its available on Gateio,2,
 Quincy I couldn t get it to work with Coinbase wallet for some reason      used MetaMask,5,
You missed the boat  only a fool would buy now  peaked at 220  will be back down to 15 dollars soon ,18,
You can buy eth on coinbase  then transfer the eth to a coinbase wallet  From that wallet  you can then swap it through uniswap with million token  It is pretty simple tbh  You can also check the site  it should clear things up,10,
Thanks to Million Token I made 30k  And still hodling ,4,2
you haven t made any  real  money until you sell,1,
Hold y all lol the funds dropping because we keep pulling back because of google gray pool staking and even there still under no one selling,1,1
SOLD DOGECOIN AND BOUGHT MILLION COIN,1,1
Guys  I made over 5k with Million Token  Not planning on selling for 5 years  See you in Mars  I live in El Salvador,4,2
2nd gen meme token  Million token  Thx a  MMilLION ,188,2
 As A Millionaire  LFG           ,49,1
To Uranus or beyond    ,2,
Thank you TL   ,15,0
Can we talk about something else please ,2,1
We believe on you and on your project keep going,25,1
Second generation meme coin xD,3,1
I love your work  but right now with your manipulated token  you getting bored  And don t say it s not manipulate because everyone can see how much money you been taking out from liquidity for pump it,1,3
 BlackCubone open your eyes  You didn t see how just go from 200 to 88 dollars on a day  That happens because he is playing with the liquidity pool  He is the one getting richest  sorry for the ones how buy 150  or more,1,
Getting tired from million coin,1,0
The sarcasm of this channel is often believed  I love it  And that thumbnail is gold hahah,220,5
Techlead is never sarcastic ,2,
He s always sarcastic and yet always means it,7,
And the title  ,5,
Sarcasm is making this guy a billionaire  Hats off ,12,
Great content   ,5,0
Loving mm,2,0
Not selling my Millions until 1 MM    1 000 000 ,4,1
Tom from Myspace   what do you think about Zuckerscrub trying to ride your coat tails as the pioneer of social media websites ,2,
Loving this Token ,146,7
fool    once there are no greater fools     i wanna see how it will end up ,1,
Long as your holding your not losing   Don t let the panic seller s scare you,1,
Its looooosing,1,
Thanks for watching enlightenment you can also contact on telegram at Binaryforex on telegram,2,
lets pump  pump  pump it up ,2,
Dude the price gonna buss all that money released tomorrow,1,0
Buy and Hodl haha ,1,0
Million token to the f king Moon    ,3,0
  ,1,0
Bitcoin is digital gold  Ethereum is digital oil  Million Token is digital diamond ,24,1
Anonymous also launched a very similar coin  Also a second gen meme coin  They even threatened Elon Musk  Keeping my eye on their coin too as well as MM,1,0
 ,2,0
Hey more for me    and everyone else,1,0
 milliontoken too        ,2,0
Million is the present and future   ,19,0
Realy realy i want to thank you for MM,14,0
Hey techlead,1,0
Our champion,1,0
  ,2,0
3rd,4,0
eh  it ll rebound randomly in the years to come,5,2
 Giovanni Rodriguez  days,1,
yay,8,0
I am the first one   ,3,0
TECH LEEADDDD     ,2,0
First ,1,0
No,1,0
My doge coin is hella down ffs  ,7,1
Lets goooo,3,0
