Comment,Likes,Reply Count
Just do it people  Buy with all your money  Techlead is a samurai  not self centered  not arrogant  not a liar  Imaging him standing at the top of the pyramid and looking down on you guys at the bottom  you know he will take care of you  Trust him  He wants you all to be rich ,4,0
the title is hilarious,6,0
No matter what you say  you are the capitan    Let s take over the crypto world   milliontoken to the moon           ,7,2
GREAT  Video TechLead ,2,1
im laughing so much when Techlead comes with this new jargon  Lets us meet at the Jacuzzi Bar on the moon ,43,6
 Klein Handsome spam,1,
We are proud of our leader   ,2,0
I enjoyed your video  Thanks for the updates,9,0
You are an inspiration to all of us  Thanks for your efforts leading the team     MillionTokenArmy ,3,1
Could you resolve this guy impersonating you in the comments pls ,1,1
 MillionArmy ,3,1
I heard that yOu never actually funded the amount you said ,1,1
you are the best   ,1,0
Got 10 coins hoping to get 5 more soon  ,1,1
7 40 made me burst out laughing,37,3
dude same omg I was hosing myself hahahahah  replayed it like 5 times hahahaha  YOU have no use case  wow  such gold,2,
He has a way with his talks,3,
Well said   The vision ,2,0
It s still a little too much work for the normal person to bother with   It needs to be on a easy accessible exchange ,1,0
      ,4,0
 Maybe YOU have no use case  so savage LOLLL,70,1
I laughed way too hard about this    ,1,
Love your outlook and positive style  Best to you ,5,0
My God I love the depth of field  What camera   lens is this ,91,11
Asian Rain  A throwback song is needed Tay ,2,
The a7s3 is a great camera  I own one as well and it is one incredible camera,4,
collab video with tech lead ,6,
CHOCOLATE RAAAAAAAAAAAAAAAAAAAIN,8,
MILLION DOLLAR EQUIPMENT   Sony A7Siii with 24mm f 1 4G https   www amazon com shop techlead,80,
Incredible  you part of our community Tay  I can t believe it  the profile checks out  ,2,
 GOPARABOLIC,4,0
Wow  Ha    a great video  man ,6,1
Million Token is going to be huge   Just do it  or you will regret it in a few years    ,16,1
ALL THE WAY UP          MillionToken,11,5
I applaud you for following on the project and time management  Good luck and Cheers   ,7,1
Imagine believing any of this nonsense  Jesus christ ,1,0
LEGENDARY,8,2
Can we please get some different content for those of us that will never buy crypto ,6,3
Don t expect any more of the old content     those good times are gone  He s now engaged in a race to ride the crypto wave while it still lasts   and it s not gonna last much longer  and to milk his followers of everything they got  Lots of worshipping zombies in the comment section  unfortunately   Sad  I do miss his old videos though ,2,
If he stops pumping it  this thing is gonna drop like a rock ,4,
you are the fuckin legend  Lets do it  now ,27,0
 Maybe you have no use case ,4,1
Satoshi is that you   You ve been planning this for a long time huh ,9,0
Love it  ,1,1
Zscaler is hiring,1,0
LIONS recognize LIONS,4,0
What is the PancakeSwap contract address for buying MM token ,8,2
Links are on the official website   https   milliontoken org   For reference  it is here  https   bscscan com token 0xBF05279F9Bf1CE69bBFEd670813b7e431142Afa4 ,2,
Million Token  The most Revolutionary Crypto of 2021 ,15,4
 Zach So this happens to all CRYPTOS ,1,
 japers Jolly Tulip mania I sure hope ,1,
This is a black tulip if I ever saw one,1,
I believe MM thru TL will get Nikes attention for sure   million token to the jacuzzi bar on the moon let s gooooo       ,6,0
I buy more  ,2,0
Just need more buyers and the bots will die or become irrelevant as they won t enough tokens to move the price ,1,
letting all the ads run full length    thank you TL       i bet your wife is sorry she left now  ahhhhhhhhh,1,1
She will come back to him with rolling eyes and a pretty face    That s when he should show her the door and be safe  ,1,
The whole million token army support  You inspire us everyday ,61,3
bot,1,
WE ARE MILLION ARMY STRONG  Always keep your head up high LIONS  Always press forward  Never give up  to the moon    ,18,2
 Zach Beall This community is cult like  Checked the admins and the admins are begging ppl to go shill this coin  Think Techlead is hilarious    but I wouldnt touch this coin at this point ,1,
Nice backflip in the spacesuit ,2,0
Will each coin be worth a million ,5,7
MM token on bsc wow bye bye ethereum fees  ,1,0
Amazing stuff  ,6,1
Congratulations you deserve it ,6,0
Can t believe I got on this train    It s like buying Bitcoin 5 or 6 years ago,34,6
     ,2,
 Caleb Choo yeah I believe it s always a great time to invest beyond assumptions,1,
   ,4,0
I only hold a mere 3MM  trying to invest responsibly with not much income  but I have a great feeling about this token  Take it to the moon TechLead     You ve got a ever growing army behind you ,66,8
 OrdinaryHuman I ll SS this and make sure I circle back   ,2,
 OrdinaryHuman   Hey man  I said buy 1  sheesh,2,
We say    you only need 1 mm,4,
Million Token is TOASTED before you Go away BabyDoll  ,1,0
Just BUY ONE COIN   The Discord is    Lion community works hard together to keep everyone involved  Get ONE   HOLD,1,0
Great video Mate  ,5,0
Thank techlead for your service and for reinvigorating the crypto market,58,1
Binance listing coming  Bye bye Shiba   ,26,1
I AM LEGEND starring Tech Lead      ,1,0
Amazing ,10,1
To the moon we go ,5,0
Another homerun video  thanks TL ,22,0
Best community ever  were evolving so fast   millionarmy,50,5
Yeah its been a great ride  The community is great,1,
Just Do It    ,1,1
I ll see you as a Billionaire soon  Rocket moon jacuzzi ,5,0
i love when he touch is glasses kk   1 19,18,2
he s getting paid for marketing million coin  everytime he publishes these videos  he s getting viewers and he s milking it  It s becoming boring now ,1,1
my fav youtube cabbage update,1,0
Techcash just cashing 1m he Said i lost xcash   ,1,1
Million token to the moon and beyond     MillionArmy,13,1
Damn right  See you at the jaccuzi mane     ,44,2
MM   ,2,1
More YouTube videos from the Messiah   More Marketing for Million   More Millionaires to the moon     MillionToken,31,3
More YouTube videos from the Messiah   More Marketing for Million   More Millionaires to the moon     MillionToken,3,1
List on Binance pls,2,1
Coin of the year  ,1,1
I missed the opportunity to buy when you announced it and now just hoping it ll go under 50 to buy in  ,4,3
You ll be waiting for eternity  Under  100 is a BARGAIN,2,
at first I thought MM was a joke   an ironic experiment ,5,
Proud of you  TechLead ,46,2
My guy literally looses money to make YouTube videos  By your videos it seems you lost like  3 billion  your marriage 6 times and your kids live in Alaska just this year ,46,2
Ahahaha TL is sensei in life,6,
Million to the moon  ,22,3
Congratulations,3,0
LETS GOOOOO BABY,1,0
Bought the  43 dip 2 days ago  Praying million goes to the moon  Can t help but wonder what if ,2,1
wait till  BTC hits 22k,1,
Becoming a millionaire,1,
To be determined by the community ,1,
You are a genius ngl,4,0
To the moon ,2,0
How do you get that coin  ,5,2
Dude literally turned from techlead to cryptoLead overnight  Wow  the hustle is real,412,31
Kind of losing his youtube audience  I like his techlead vids not the cyptolead vids   and looks like I m not the only one based on his viewcounts  Youtube hasn t promoted his vids in a while either ,1,
Dude turned from techlead to  lose all my money really fast because I have no idea what I m doing lead     Literally every other week he makes a video saying bitcoin is going to crash and going down   then he buys and watches it crash some more  Sells  Cries about it  Waits for it to go up and fomos back in,1,
 Zach Beall really  and what if you tried saying BUY  Who tells you when not to sell on your money ,1,
try saying the word SELL on his discord and see how long it takes for them to ban you ,4,
He is a TechLord on the council of memeLords now ,1,
Tech lead is a legend with big brass balls,9,
 bjni buddy nobody goes to potentially prison over a joke,5,
he is literally doing this all ironically   ,7,
 MillionToken to the moon ,1,0
My hero million token we love you,13,0
Strap in boys,1,0
i made almost a million dollars on Million Token thanks Tech Lead,2,2
The  Million ads just keep getting more clever,15,1
This channel is underrated   ,2,0
We will give you job TL don t worry lol,1,0
Dont worry you always regain what you you lose on crpto good luck   ,1,0
The tumbnails   ,31,1
MM to the moon   Appreciate your time and effort,4,1
 MM TO THE MOON  ANTI BEARMARKET,6,1
MM TO THE MOOOOOOOOOOOOOON                   ,2,1
I love you dad,1,1
No big deal you made millions on million token already ,1,1
You are a millionaire  No difference that even makes ,2,1
The MM Army Been waiting for 3 days on this video   lmaoo    ,9,1
yeaaaaaa,1,1
   ,4,1
First,1,1
Hey techlead,1,2
first bro,1,1
Kool  1st,2,2
Wuiiiiiii,20,2
This dude Is a legend,48,2
Mm,1,1
Not first,3,2
Respect for showing up,1,
