Comment,Likes,Reply Count
1 10 How is Elon personally owning Bitcoin  and having his two biggest companies own it bearish   Surely bearish would have meant selling it all,5,1
Hands down  the best analysis  This comes from someone who understands the tech and the market analysis  a  rare blend  Go  TechLead,57,3
LMFAO,1,
The closing of the video is the best,3,0
Thanks for your thoughts on the B conference  I didn t even notice that  I joined ur million token as a superchat to you  More power to u ,7,0
Hi techlead  when are you going to make BILLION token to celebrate your wealth status from millionaire to billionaire ,2,0
I think Tech is mad about Million tokens dip ,6,1
Not much for the richest man is a lot of crypto   ,2,1
            ,2,0
Good summary,2,0
So Vitalik took it away,1,1
I just Love MM  And the Community till now is just amazing ,18,1
over one million subs and yet only 15k of you newbs have the balls to buy million  sad,1,1
This is so true,2,1
I bought 10k of MM,7,1
Talk about an awkward exit stage left  ,2,0
Million token is going up ,9,4
Amazing work TL,5,1
Love that he went back to original style of videos,10,1
Vitalik take it away lmao,2,0
 ,6,1
LOL  Vitalik  take it away   ,4,1
Great analysys,2,0
What Cathie Woods said was basically  people use fiat currency  and  artificial intelligence uses crypto   That s her soup salad interpreted   D,2,0
TechLead carpet bombed the crypto space with some truth pills that many will find hard to swallow    Million token solves this ,1,0
we need million token billboards and ads during sports events,4,0
Already bridged to the BSC  You can buy it on PancakeSwap ,2,
Million to the moooon  look at us ,5,0
Love this  MM,5,1
Dude TechLead  am a believer in Million Token  I think however IOTA solves a lot of transaction fee  feeless  and scalability issues  Once their Dex is out  would be good to bridge Million token there as well ,21,9
 hoody504 feeless VS pennies  Decentralized VS Centeralized ,2,
This  ,1,
Congrats to your stablecoin,3,1
tl you know,1,0
dude the Vitali ending was nasty  ,18,0
Very informative  I skipped the conference as ultimately knew that they would not speak on anything of importance  This confirmed it for me    Great vid as always   millionarmy  milliontoken,39,4
 Wouter Makkinje I watched it all  8 hours of it or so  Including the Elon  Jack portion  And  TL is spot on ,1,
Please watch the conference to see what their actual statements were  he s just trying to push a narrative here   ,1,
 Giveaway by Steph Blox bot,4,
Twitter is too deep in debt to accept crypto right now ,3,2
In Techlead We Trust   ,1,
I really appreciate TL s brutal honesty  To other people  even big names  but also to himself  A true alpha male for me tbh ,46,3
Tl called them all out,2,
Inbox me privately,1,
Gr8 Critique ,4,1
Vitalik nailed that ending    ,192,6
He codes so much his hand is now constantly in the claw position ,3,
Oh my word  ,1,
 Upgrayedd Tech Lead needs to be made aware of these bots and ban them from commenting on his videos ,1,
 Castro Moore Go Away,20,
I m always excited when I see a new video from the ex Google  ex Facebook  ex husband tech lead  as a non millionaire ,162,7
Haha  ,1,
Hahaa   same here bruh   lol,1,
But is it the one living with his parents though ,3,
 as a millionaire ,3,0
Mufasa is back    Let s go Lions   Million Token  1 Crypto of 2021   ,11,2
MM is Doge in disguise   And its moonshot just pie in the sky ,5,2
And 50  of the holdings are not in 10 addresses like in Doge ,3,
im all in on million token ,3,1
funny that TechLead is bullish on ETH 2 0 now that Million is on the ethereum blockchain lol a couple of weeks ago he made a video basically saying eth 2 0 has no chance of succeeding  thats was before his genius meme troll idea of Million Token ,3,0
 She doesn t even know what she is talking about   Ha Ha Ha so true ,514,21
 ,1,
I agree  ,1,
I dont think this guy realizes how funny he is lmaooo,4,
 Giveaway by Steph Blox Bro  I told you Last Time To Start Your Name With a Capital  P  To Make It More Realistic  Now You re Going Off Creating Like 4 Accounts  Just Stick To The One Bot And Stop Spamming Chat  Only a Handful Of People Fall For THis ,3,
 Giveaway by Steph Blox bot,6,
 Giveaway by Steph Blox are you mad ,4,
 Giveaway by Steph Blox Are you mad ,6,
Inbox me privately,1,
Million Token ,11,2
1 12M subscribers please go buy one MM ASAP   Only has one million token made   For me I have already accumulated several hundreds MM  And I believe TL he is a genius and just DO it   Get one MM,7,2
Spot on and i m glad you saw it this way  good critical analysis,33,1
Jack doesn t know what he s talking about ,52,3
Jack Dorsey really wanted to be a Fashion Designer but Twitter door opened wide ,3,
Jack and Kathie just wanted to help pump Bitcoin again so they can recoup their investment money leeeeeeeeeeeeeeeeeeeeeeeeeels,10,
   millionarmy,11,1
TechLead coming up with a another one to keep MM pumping,32,7
 weedbegone Yeah  look at me cry as Patrick takes your money   Poor me  not making him more millions   Do your research boys ,3,
 CROM   ,1,
 Clive Adams What is the difference between ADA and MM  Just asking cuz I don t understand the difference between the two  Is one legal and the other not ,1,
He needs to pump a lot harder if he wants to resuscitate Million  it s drifting down  down deeper and down   It was a good joke and hopefully not too many people will get burned when their money finally vanishes but I m expecting to see a lot more excitement when the Securities Commission come a knocking on Patrick s door   It s a gonna happen  especially if a lot of people lose money on it which is pretty much inevitable now ,2,
TL you have it spot on they dont know what they are talking about,60,2
I CAN MAKE PAYMENTS FOR NO FEES      ON VENMO    OR PAYPAL      0 FEES    ,3,1
MM   BTC,5,2
 MillionToken to the moon ,10,2
Finna buy out all the million on PulseChain   TwoMillionToken,25,1
          milliontoken,5,0
Dope,3,1
Waiting for him to mention Million coin   ,57,3
 1st Black PM come on now  ,3,
For a billionaire like Elon there s no large holding for him if he only invest 1  in crypto ,50,3
The vast vast majority of his wealth comes off of Tesla holdings and such  They don t have 5 Billion or 2 Billion lying around the bank  So  even 1  of his net worth invested would be quite a large portion of his free cash  When he said a  bit   it s probably a few tens or hundreds of millions  Likely way less than 1  ,2,
    ,6,2
Moonshot,6,1
ayyeeee goat,3,1
Million token to the moon,4,3
Techlead for pres,7,1
Let s do this million gang,6,1
Go Million Token  MillionToken  MM  MillionArmy,4,1
As a millionaire,5,0
This is a unique pespective ,129,11
Anyone who is invested in crypto is bullish  They re just being realistic  not bearish  It s going to take years for full adoption  crypto just moves faster than traditional startups  businesses and technologies  This guy is clever on endorsing his own token  He hardly cared for crypto until his own value developed ,3,
 Filthy Peasant Gaming I don t understand why Elon or Jack would buy significant amounts of BTC through their companies if they re  bearish  Please explain ,3,
 Zach Beall he said elon has a small amount  not spacex  and being bearish doesnt meant they want bitcoin to fail  it means they re being realistic ,1,
 drew gootz lol    except the fact he s shilling his own token  I mean he s smart  Can t say the same for anyone else ,2,
its not    its the perspective for anyone smart    most ppl are dumb    they also have a bias for the price to go up no matter what,11,
Very unique  Lol,3,
Million Token to 1 Million a Coin       ,11,1
 100 per MM  100 Million Marketcap  200 per MM  200 Million Marketcap  ATH   1 000 per MM  1 Billion Marketcap  Your fantasy begins here   10 000 per MM  10 Billion Marketcap  100 000 per MM  100 Billion Marketcap  1 000 000 per MM  1 Trillion Marketcap  BTC at one point   MM has no usecase outside of version  512 of fool s gold  so its not even the first mover of internet gold  fools gold prime  like Bitcoin ,4,
19th     ,4,1
1st,3,0
Haha great video as always sir ,5,1
the king is back  ,7,1
Moon is inevitable ,9,1
Moon is in the rearview mirror after happening a week ago  Wait for TL to clone MM   MM2   for the next moon mission ,1,
I love you,3,0
Can we pump mm up  Down massively  Back to 200s please ,8,4
lol The pump already happened ,2,
We re on it  big move incoming  millionarmy,1,
Million Token Update Central  ,6,1
first ,3,0
Yo,1,0
MILLION ARMY  ,10,2
TL to presidente,4,0
Help me invest please ,5,2
mr musk ,1,1
10th,1,0
Million Token is BTC 2 0 ,7,1
first,2,0
cheerz ,5,0
Yea,1,0
As a millionaire,5,0
Second,1,0
First like,2,0
First,2,0
Early,2,0
First,2,0
