Comment,Likes,Reply Count
You explain crypto in such a concise but informative way ,3,1
Love your channel   Stop showing off about how rich you are  Some of us are living on dust and cornflakes and not the crunchy nut kind with honey  with water and not milk  Is there any way I can clone your brain and splice it to mine so I can be as rich and smart as you are   ,1,1
 Bitcoin is going to zero    Techlead,2,1
Any random person comments million token Bots  hello there,4,2
Lol happened to you too  ,1,
I hate how this generation focuses way to much on crypto this crypto that  please get me rich quick  but no one wants to grow an ACTUAL business because it s hard  Big dreams take bigger hustles always remember that  Much love  ,6,4
You will get millionaires from this but only the hard workers will become billionaires,1,
 TKING   2022 is the year of the tiger ,5,1
Avax  100  is inevitable,1,1
Milllllllllllion token     ,4,1
If he s not talking about Pulse chain he wants you to stay poor,1,3
 MM  LFG  TOTHEMOON ,6,1
 Amazing content  Crypto is moving with no sign of stopping throughout the past few days and weeks  Right now can be a smart time to invest  but it s important to buy for the right reasons  Choosing the right investment strategy can reduce your risk and make the most of your money  If you missed out on the last crypto events  it may be tempting to invest in cryptocurrency now to take advantage of this rebound  The Bull run has started and bitcoin trading is the lucrative opportunity in the crypto market  Trading crypto is more fulfilling and is truly reasonable if you learn and earn  I have been able to make 10BTC in just 3 months of trading all thanks to exclusive signals from Milton Meyer ,27,9
Techlead  can you review the crypto called Nano ,1,1
Buying more Million Token ,2,1
To anyone struggling  You re stronger than any test  paper due  breakup  money issue  or any battle you re facing  Keep your head up ,11,2
what is the best way to make money from crypto trading ,18,16
 Ella Sofia Thanks for the contact info  just texted her now hope she replies me soon,2,
Trading crypto has been a lucrative way of making money  ,2,
Please how can I get in touch with this Ms Bridget Juan  I ve really heard a lot about her,2,
 Harrison Berker Yeah you and  Paul Billy are legit  ,2,
I m really surprised you guys are familiar with Ms Bridget Juan  One hell of a coincidence  I made huge pro fits last month investing with her,3,
 Harrison Berker Wow  I made a lot of money last year trading with Ms Bridget Juan  She s really a professional with her new strategies ,3,
The professional is Ms Bridget Juan,3,
I don t trade  I invest with a professional assigned by a crypto company that trades for us and returns profits on weekly basis for me and you can invest your capital and get weekly Returns of investment  ROI  without any extra fees attached,4,
We need TechLead crypto coins,1,2
He already has a coin is called Million Token,1,
      ,1,1
When will you make your NFT ,4,1
First,1,1
can you make a video about IT certifications    like oracle certif   kubernetes   scrum master PSM  PSPO      and if these really help in career for new software eng ,2,1
   for more profitable info ,1,
Lfg new techlead video ,2,1
oh its you again as a millionare,2,1
