Comment,Likes,Reply Count
While bitcoin s wild price movements might seem random chill  they are often driven by the same fundamental catalysts as in the traditional markets  Some claim bitcoin is impervious to shocks that affect global finance  it s a hedge against things like inflation and a sure bet against tides of uncertainty  Moves within traditional finance can boost or burn bitcoin s price because they determine how easy it is for financial epicenters like Wall Street to invest in bitcoin  We were already on shaky footing with historically low volume and almost pure whale pumps  narrowly avoiding a long term bear market  This is the worst possible time in history to invest as so many don t back up their crypto assets  More emphasis should be put into day trading as it is less affected by the unpredictable nature of the market  I have made over 11 btc with 2 1 btc from day trading with Jamie david Signal in few weeks  this is one of the best medium to backup your assets incase it goes bearish  socialist You can reach  Jamie david on  eI    m   Jamie david signals,6,2
If you don t find a way to make money while you rest  you will work  all your life  that is   the reason I use the services of Suzanne  Stephens Ellis a licensed broker    I make so much profits every week trading with her    You too can make profits ,182,11
 BitShiba  SHIBA  on binance smart chain will break soon shib and doge  Like it if you agree ,146,2
Thoughts on Tether s appearance in the Paradise Papers and the revelations that came from that ,1,1
Sonia is legit and her method works like magic she keeps helping people earn every single week with my new strategy,1,1
   tectonic on fire,1,1
Adoro seus v deos e vc,2,1
 wolverinu  crypto  Bitcoin  cryptocurrency  financialfreedom  BTC  Ethereum   blockchain  ETH  XRP  trading  exchange  altcoin  altcoins  Binance,1,0
 Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu Wolverinu,1,0
thx bro ,1,1
Hello TechLead  thank you very much for your videos  Do you have a course  I am a beginner and I want to start learning   ,1,1
Tech lead  you re so shady  You should be in jail ,2,1
The guy is a literal thief  How anyone listens to him is beyond me ,1,
 I M NEW HERE AND I WANT TO INVEST ON CRYPTOCURRENCY BUT I DON T KNOW HOW TO TRADE CAN ANYONE GUILDE ME HOW TO INVEST SUCCESSFULLY AND MAKE HUGE PROFIT AS A BEGINNER,1,0
https   youtu be ngiQtTE4lkY What do you think about this gem sir   affyn metaverse P2E,1,1
People are a bit Skeptical whether the  Bitcoin will further nosedive whereas the big guys are very much busy accumulating  Bitcoin day in day out  Don t be an onlooker get involved   Bitcoin  HeadingToTheMoon,1,0
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,3,1
He doesn t know anything  he just manipulating you to sale his defi pro,3,0
Chubs Inu makes fire  and so do your videos ,1,0
1  SuperFarm  2  Star Atlas 3  Reef 4  XYO  5  VeChain 6  Cardano 7  Tezos 8  Gala 9  Polygon,1,0
sir  i am a low earning person  my education background wasn t great  im not good in finance  Can i invest some of my money in crypto  will it be wise   ,1,0
Jasmy and XYO are my most heavily invested coins  Great things will come out of these 2,1,0
Can t recommend him enough for his tireless efforts and tremendous job done you re truly the best   ,2,0
We all need to get into this topic and find a good and decent place to start an investmnt  this is 2022 we need to start making moves,2,0
Starting early is the best way of getting ahead to build wealth  investing remains a priority  The stock market has plenty of opportunities to earn a decent payouts  with the right skills and proper understanding of how the market works ,13,13
I HAVE INCLUDED SO MUCH LOSSES TRADING ON MY OWN  I TRADE WELL ON DEMO BUT I THINK THE REAL MARKET IS MANIPULATED  CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I M DOING WRONG ,3,1
If there is one thing I have learned in recent months  it is to remain calm  especially when it comes to investments in cryptocurrencies  Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up  I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses  The market is very unstable and you can not tell if it s going bearish or bullish  While myself and others are trading without fear of making loss  others are being patient for the price to skyrocket  It all depends on the pattern you follow  I was able to make 31 5BTC from 9 4 BTC in just December from implementing trades with Mark Hamill tips and guidance what App    7 97  7      Markhamill6   on Telgrm and get started with your trading ,116,0
 I got the best software from Hackerkong on telegram He just got me 10btc successfully without no issue or delay ,1,0
 I got the best software from Hackerkong on telegram He just got me 10btc successfully without no issue or delay ,1,0
 It requires money to make money this is the best secret I have ever heard we don t make money we make multiple money  ,6,6
Hello mate  the offer for webull is only for USA citizens  Thx,1,0
    Don t loose it all because of fear unusually I don t do this recommendation things  but meeting this good hearted girl  the name above I m pointing has put me a great mood ,1,0
    Don t loose it all because of fear unusually I don t do this recommendation things  but meeting this good hearted girl  the name above I m pointing has put me a great mood ,1,0
very well done,1,1
Hi,1,1
Crypto is lucrative people are just confused because of its price volatility,134,36
Crypto is risky as many would say but I think the actual risk in Crypto is the fear of not investing,1,
I HAVE INCURRED SO MUCH LOSSES TRADING ON MY OWN   I TRADE WELL ON DEMO BUT I THINK THE REAL MARKET IS MANIPULATED    CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I M DOING WRONG  ,5,3
Any coin is good now,1,1
   I M NEW HERE AND I WANT TO INVEST ON CRYPTOCURRENCY BUT  I DON T KNOW HOW TO TRADE CAN ANYONE GUILDE ME  HOW TO INVEST SUCCESSFULLY AND MAKE HUGE PROFIT AS A BEGINNER,1,0
XEC coin       ,1,0
It s been a horrible time and a friend recommended him    to me he s legit,2,0
Thanks,1,1
    Dude legit has the best service out there he helped me,2,0
I HAVE INCURRED SO MUCH LOSSES TRADING ON MY OWN   I TRADE WELL ON DEMO BUT I THINK THE REAL MARKET IS MANIPULATED    CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I M DOING WRONG  ,7,2
1 Shiba Inu 2 BTTC 3 Spell 4 Doge 5 Gala,1,0
Hello I m new to bitcoin trade and i have been making huge loses  but recently i see a lot of people earning from it   can someone please give me a new strategy or at least tell me what I m doing wrong ,14,12
   I ve being able to access my account and recover out my pending withdrawal completely through the aid of this dude above  ,1,0
   I ve being able to access my account and recover out my pending withdrawal completely through the aid of this dude above  ,1,0
Looking for x10 gems  buy now pin token   Moon soon ,1,1
I don t think you can really talk about cardano and sundae swap without mentioning coti ,1,1
Basic rule   all shitcoins are decreasing against bitcoin during years   Even ethereum   Trading view charts are talking clearly ,1,1
I truly respect this team who stay strong during hard times  Even when they have every reason to break Down  For Help me on my  Bitcoins account I also appreciate your efforts so much sir  For getting 5 9 BTC during the lockdown period of time     I got enough money to say indoor at this period,2,2
 Ag eyban  El Bravo contact ,1,
YOUR SUPPORT AND ENCOURAGEMENT CONCERNING MY PROFIT HAVE ALWAYS BEEN THE DRIVING FACTOR IN MY LIFE  THANK YOU SO MUCH SIR ,5,0
EJECTION MOON TOKEN,1,1
Save me  I need this,1,1
I respect your work mate because  you are pointing people at the right direction  If there s one thing I have learnt recently  it s to remain calm  especially when it comes to investments in crypto currency Learn not to sell in panic when everything goes down and not to buy in euphoria when everything goes up  I advise you all to forget predictions and start making good profit now because feature valuation are all speculations and guesses  The market is unstable and you can t tell if it s going bullish or bearish  While myself and others are trad n without a fear of making lose  Others are being patient for the price of skyrocket  It all depends on the pattern you follow  I was able to make 6BTC from 2 1BTC in just September from implementing with trade tips and info from Mr Brian Carruther on Facebook Investment is one of the quickest part to financial freedom ,106,4
Lmao this almost got me  ,1,
My first experience with him gave me the assurance that has made me to invest without fear of loosing ,1,
Successful people don t become that way overnight  most people see at a glance wealth  a great career  purpose is the result of hard work and hustle over time  I pray that anyone who reads this will be successful in life,132,20
Incredible tutorial  it s ideal because it works when you finish doing all the steps  you do not have to wait that long  it s easy to do,2,0
Incredible tutorial  it s ideal because it works when you finish doing all the steps  you do not have to wait that long  it s easy to do,1,0
Incredible tutorial  it s ideal because it works when you finish doing all the steps  you do not have to wait that long  it s easy to do,1,0
 This can be done in many ways  As we know teachers are generally helpful  considerate encouraging and forthcoming towards their students  that s how has been so helpful and amazing ,1,0
You forgot to add as a millionaire in your thumbnail,1,1
Despite the economic crisis and the coin dip this is still a good time to invest in bitcoin trade ,44,25
ELON          ,2,1
Too much money for your lessons  WE ARE POOR REMEMBER ,1,0
    And this is why you are such a pure soul who always lend his hand with money  I wish the world had more people like you without you I wouldn t have setup my business successfully with  50 000USD ,3,0
Saitama Inu is next big one in my opinion thanks to SaitaMask   the coming hyper burn      ,1,1
Can you talk about Antis Inu   What is your view on the project  ,1,0
Dev Protocol  ,1,1
Thanks great information  If my funds for crypto goes down to zero do I completely lose my funds  Or do I gain it or do I gain it back when they Konomi goes back up whatever I lost do I get it back  I hope my question makes sense,1,1
I was afraid to invest with the name above until I get convinced by my cousin who link me up with them and since then I ve been earning at least  17 350 profit weekly from every  2 200  I invest ,1,0
unfortunately you missed VLX Velas  small MC but great potential,1,1
This was my first steps into the Cryptocurrency world and for the first time when trading I have felt confident in my decisions  I have made 3 times on my trading capital under 3 months and with the market making large moves and the support and mentoring I get from  VIRTUALBTCINVEST COM  I am going for even bigger goals  Platinum Academy has provided me the support I needed to really make my trading better  I m also thinking of taking their Forex course next year so I have more eggs in more baskets ,2,0
This was my first steps into the Cryptocurrency world and for the first time when trading I have felt confident in my decisions  I have made 3 times on my trading capital under 3 months and with the market making large moves and the support and mentoring I get from  VIRTUALBTCINVEST COM  I am going for even bigger goals  Platinum Academy has provided me the support I needed to really make my trading better  I m also thinking of taking their Forex course next year so I have more eggs in more baskets ,1,0
I started to look into NFTs to build more my knowledge  Your video was simple and very enjoyable to watch so thank you for publishing this content  I personally think this revolutionary way of buying  selling art or actually anything that can be classified as a virtual asset will need to be watched very closely  The sector is still widely unregulated and those activities can conceal massive risks of money laundering and financial crime at many levels  There was no case of money laundering or any suspicious activities when I made the decision to join  VirtualBTCinvest com ,2,0
I started to look into NFTs to build more my knowledge  Your video was simple and very enjoyable to watch so thank you for publishing this content  I personally think this revolutionary way of buying  selling art or actually anything that can be classified as a virtual asset will need to be watched very closely  The sector is still widely unregulated and those activities can conceal massive risks of money laundering and financial crime at many levels  There was no case of money laundering or any suspicious activities when I made the decision to join  VirtualBTCinvest com ,2,0
Interesting consideration  have to consider digital land probably won t function like physical land obviously  but I see application  The issue right now is no one can foresee where this space is heading  Metaverse is an obvious choice in purchasing land as it s backed by FB but when I bought my VR headset a lot of people didn t want to have any association with FB like having to create an account to access their VR profile  I think if fears of future pandemics persist people will be more willing to stay home and interact on VR for shopping and social events  not to mention viewing events in other countries without the costs of flying  etc  There s a lot of potential and opportunity to integrate with cryptocurrency when you deal with the right source like  Virtualbtcinvest COM  but there s probably a long way until a platform exists for it ,2,1
Interesting consideration  have to consider digital land probably won t function like physical land obviously  but I see application  The issue right now is no one can foresee where this space is heading  Metaverse is an obvious choice in purchasing land as it s backed by FB but when I bought my VR headset a lot of people didn t want to have any association with FB like having to create an account to access their VR profile  I think if fears of future pandemics persist people will be more willing to stay home and interact on VR for shopping and social events  not to mention viewing events in other countries without the costs of flying  etc  There s a lot of potential and opportunity to integrate with cryptocurrency when you deal with the right source like  Virtualbtcinvest COM  but there s probably a long way until a platform exists for it ,2,1
What do you think about the most used crypto in history   Hedera HBar   Last week it did 47M coins in a few days  That s more than ADA has done ever ,1,1
Lunar defi  ,1,0
THE WAY YOU   WANT TO HELP THE STUDENTS IS SHOWING BY THE WAY YOU RE SPEAKING WHICH ALSO BOOSTS US TO DO MORE    THANK YOU FOR IT YOU RE THE BEST EVER,1,0
THE WAY YOU   WANT TO HELP THE STUDENTS IS SHOWING BY THE WAY YOU RE SPEAKING WHICH ALSO BOOSTS US TO DO MORE    THANK YOU FOR IT YOU RE THE BEST EVER,1,0
   To be honest  I don t know how you manage to do such a good job every single time  very well done,1,0
   To be honest  I don t know how you manage to do such a good job every single time  very well done,1,0
 Thank you for your help      this days it s difficult to come by people like you I want you to know that my heart will never ever stop appreciating your generosity       ,1,0
 Thank you for your help      this days it s difficult to come by people like you I want you to know that my heart will never ever stop appreciating your generosity       ,1,0
    You are a LIFESAVER you are forever appreciated      ,1,0
    You are a LIFESAVER you are forever appreciated      ,1,0
I wouldn t touch Cardano  VaporWare ,1,0
El dinero es un problema que todos tienen para una vida mejor y lujosa  la vida era dif cil para m  hasta que comenc  Bitcoin y ahora estoy ganando   9 500 por semana ,35,30
 When it comes to the world of investing most people don t know where to start fortunately great investors of the past and present can provide us with guidance ,16,12
                 ,2,
Techlead pumping glimmer because he was in the ico     ,1,1
Where the comment that just tells me the 10 coins so I don t have to listen to this guy ramble  ,1,1
Very good  Like and share ,1,1
Ignite Protocol Token to the MOON   ,1,1
Ignite Protocol Token to the MOON   ,1,1
Ignite Protocol Token to the MOON   ,1,1
Ignite Protocol Token to the MOON   ,1,1
Anyone who joined the course  what are your thoughts ,1,0
DeFi is King  WGMI,1,0
Crypto Market crash is inevitable  invest in crypto  forex and gold now  Crypto forex trading is a big chance to make money nowadays  the cryptocurrency market has plenty of opportunities to earn decent payout  with the right skills and proper understanding of how the market works  and with the help of a proffesional broker  your retirement is secure ,57,15
A friend that I referred to her just received  7 050 profit after 10days of investing    I became jealous   Lol,1,
Woah  yar videos rock  What about O MEE tho  I wanna join them more and more  it s a perfect idea to integrate a subscription service and NFT marketplace isn t it ,1,0
Whats your openion about Kilt and Biconomy coins,1,0
         I never had any pending issues dealing with the greatest hacking company called        ,1,0
         I never had any pending issues dealing with the greatest hacking company called        ,1,0
How come I m just knowing you now     YouTube alogrithm should be doing better in bringing up quality contents like this,2,0
I had nothing     when l meet him but after l got 2btc from him my life never Remains  the same,1,0
Trusted and       trustworthy platform               ,1,0
I was pleased      when l received the  4btc from thank you for supporting me all through the ups and downs,1,0
Thank you    am so really happy for the script can t wait for more all the transaction done   well successfully    ,1,0
Your help       was unexpected the vibb it turned out to be timely such a divine intervention  I can t thank you enough,1,0
It another successful       withdraw of 5btc with the  perfect  script from god continue blessed you sir,1,0
I Was so    excited when l received my bitcoin from  the real source thank you   may god continue blessed your work sir  ,1,0
Excellent information        a very complete work  without  a doubt and your    information as being useful to me from  1000  20 000 thank you  so  much,1,1
Everything       comes back to position since I meet him my life now perfect     ,1,0
YOU HAVE BEEN     THE BEST I ALWAYS THANK MY FRIENDS SO MUCH FOR INTRODUCING ME TO YOU SIR,1,0
MY INFINITY   GRATITUDE FOR YOU FOR DOING THE IMPOSSIBLE YOU KNOW I WAS TRYING FOR SO LONG SO THAT I COULD COMPLETE THE TASK YOU DID FOR ME AND I THANK YOU FOR EVERYTHING       YOU RE SIMPLY THE BEST,1,0
how is the million token going ,1,1
So much respect for how much positivity you put out while going through jobs  I wish you all the best mate  Y u deserve it to,2,0
Yes for real we need to start making some paper catch me bro,1,0
 1 VVS  1 ADA  1 SOL  1 XRP,1,0
Fist big ultra black swan event ,1,0
Use less junk,2,1
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,3,1
Lunar LNR  will EXPLODE,1,0
Thanks for this great analysis  I believe  MITX will easily do more than 10X,1,0
lmao who still believe this nerd ,1,0
Thanks for the Enlightenment   The Stock market is still a fantastic tool for building wealth   however  so it s wise to consider investing even if you don t have much money to spare ,81,19
Many thanks to Mr Romero pieto for helping me and my family this year by handling our trade making it a lot easier to earn more profit every week ,3,
His trade execution quality and profiting is well structured with great financial features ,2,
 Lewis Taylor   No he does not trade for free  Romero charges  his  investors student a professional trading services for a 25  commission on each profit he accumulate on behalf of his respective clients  ,4,
Telegram  ,5,
Does he trade for free  ,2,
The only thing I regret is not working with Mr Romero the moment I came across him this benefit is what I have been missing ,2,
New subscriber ,3,
the online trading market has been a lucrative venture for me  with the help Romero who s constantly analyzing the market  forces and profitable channels to tap into he has helped earn me significant gains over the years ,2,
How can I get hold of Romero  ,4,
Dr   Romero is the best thing that can happen to a complete beginner Aspirin to learn trading also to new investors ,2,
Great video  i really learned alot ,3,
Love his services because you get full control over your  Allocation ,3,
he has helped me recoverd a lot from the time I have been trading with him ,2,
I will suggest Romero pieto his strategy is working good for me and I m making good profits trading with him ,5,
Nice information ,2,
Thanks,1,0
Do you think Ramp defi is a good project as well  ,1,0
When you invest you re buying a day you don t have to work,71,26
 Madie Zancanellatl Kamilia S  Woods,2,
 luke ben Kamilia S  Woods,5,
Most people venture into crypto investment to be a millionaire meanwhile I just want to be debt Free,2,
Assets that can make you rich Bitcoin Stocks Real estate,7,
the title says   Coins that will 10x in 2022   he is saying   in 2022 may be the year of Fantom  now coin n 2        and thats how ppl get views,1,0
Strongly recommending Mr Edward Richardson for those who have had losses trading on their own,21,15
 Sai Lucky Definitely he will   he has been a very trusted and worthy trader that always makes profit for it s client,1,
Making profit is my only concern Hope he will make it out for me,1,
Wow  what a small world invest  5OO and he got my financial status blown to   81OO in just two weeks,1,
Who is this professional everyone is talking about I always see her post on top comments on every YouTube videos I watched,1,
 Richard Brian I ve never seen or heard any of his client complaining of lost i think he is just too perfect ,2,
Bitcoin has generally proven to be profitable to numerous individuals around the world but personally you will never understand how profitable Bitcoin is until you start investing in the market,3,
I keep on hearing expert Edward Richardson Willie name being mentioned here does she really worth the credit and review,3,
In order to make profit you have to invest with the best  I m so happy expert Edward has made me massive profit ,6,
 Jack Leonard let him know you were referred by one of his client,9,
How can one reach an expert in trading   cos I have lost alot of money trading with a wrong trader  ,10,
I never lost as a beginner  ever since I started Investing with Mr Richardson Edward winning and profiting has been certain ,12,
Trading with Mr Eward Willie was never a regret to me   All thanks to him  he is the best I have ever seen ,18,
Hi   What are your thoughts on Metapets   105K Holders in 2 months ,1,0
Just got the course  in lesson 2 and already pleased with how clear and direct you are   You seem well versed in this area Much thanks man,7,0
In terms of my favorite defi chains at the moment  It s definitely Cosmos  1 then  Moonbeam coming in 2nd place ,1,0
Osmosis and atom will steal the show in 22 ,1,0
I HAVE BEEN WATCHING SO MANY VIDEOS ABOUT CRPTO AND FOREX TRADE INVESTMENT BUT YET I M STILL MAKING LOSSES TRADING ON MY OWN  PLEASE CAN YOU GIVE ME A GOOD STRATEGY OR AT LEAST ADVICE ON HOW TO MAKE GOOD PROFIT THROUGH INVESTING,2,0
i really apprreciate the amount of work you put into compiling all this data and presenting it for us,1,1
I ve got some confidence in BTC by watching an interview with Armstrong His model is not based on the few examples of 4 year cycles  but rather on the rate at which new wallet addresses appear on the blockchain and the nature  size and the behavior of wallets of similar size  of the wallets   So he models the adoption curve   He reckons adoption is still in full swing  and his  moving target  is currently a price of  120K for BTCat end of 2021   He also mentioned that the  1 trillion market cap is a barrier   that there would be a lot of resistance to falling below  55K   So I was convinced to start buying BTC again  not much to hodl but trad  If only my people listened when i first told them about Tribesmen  My actual portfolio was multiplied  In two months  After getting in touch with Armstrong Peters of the Crypto Tribesmen a well known name  in the cryptospace  who showed me how to use it s programs to make transactions and got I7 btc in 2 moths with it  He can be reached only on Telegram   Goldsfolio,80,0
Solo   ,1,1
Success is dependent on the action or steps you take to achieve it  Show me a man who doesn t have an investment and I will tell you how soon he ll go broke  Investment is building a safe haven for the future  with the right choice of investment that has at least 1  minimum risk and with an Expert guidance  profit and interest should be   guaranteed ,8,7
At the crucial time  telling anyone about  crypto currency trading isn t financial adviceby all factors  It is life advice ,1,
Speaking of investing  forex trading is the best business in the world right now with the ever raising amount of bitcoin  I know a couple of friends who makes a lot of money weekly trading the financial market,1,
Earned  50k even with the crash from the this year  ,4,2
 I started out wanting to get rich quick but after taking the time to learn this past year after getting in I realize how much more important it is to build for the long term  Really hope there s more to this bull run though  ,46,34
               ,3,
Totally agree with you mate  I believe that the secret to financial stability is having the right investment ideas to enable you earn more money  I don t know who agrees with me but either way I recommend either real estate or crypto and stocks ,1,
Stop shilling     ,1,0
Good lead Techlead  in Crypto world never neglect the advice that state  never work alone   Get along with an organization for mentorship  As a newbie don t just pick up lessons from media and jump into trading seek for mentorship  Susan Carol Agiert made me in my early stage ,61,2
 When it comes to the world of investing most people don t know where to start   Fortunately  great investors of the past and present can provide us with guidance ,111,28
Despite the recent bull market  most traders still make complex mistakes while trading alone  I would advise traders to get more information with the help of experienced traders  Rhett Susan is a game changer ,9,11
Yes 10x down ,1,0
Nice  I feel knowledgeable already ,1,0
Nice Kobe jacket  ,1,0
They paid the Tech Lead to sponsor  don t believe anything he says  Thank me later ,1,0
U tripping      ,1,0
The rich stay rich by spending like the poor and investing without stopping then the poor stay poor by spending like the rich yet not investing like the rich,22,25
XPR proton,1,0
That intro was hilarious,1,1
HELLO  I M NEW TO CRPT0 AND FOREX TRADING AND I HAVE BEEN MAKING HUGE LOSES TRADING ON MY OWN BUT  RECENTLY I SEE A LOT OF PEOPLE EARNING FROM IT  CAN SOMEONE PLEASE GIVE ME A NEW STRATEGY OR AT LEAST TELL ME WHAT I M DOING WRONG ,3,1
THETA IS GOING TO MOOOOOOOOON            ,1,0
I had a chat with a fiduciary whom I came across today  she s a pro and we got talking about investment and money  I was in shock when she told me that investing  2000 monthly in ETF and STOCKS with an average of 12  compounding annually in 20 years will give me  1 million  It gets even more interesting  The total contributed is  480 000 whereas interest earned is around  4 224 000  Crazy right  I immediately got investing as I don t want to miss out on the opportunity ,120,4
  Anyone who is not investing now is missing a tremendous opportunity     Imagine investing  1 000 and receiving  8 300 weekly profits    Ms Rita Matt is the best ,17,9
  ,1,0
What a pyramid scheme,2,0
 I feel those who would allow the market dynamism to determine when to trade or not are either new in space in general or probably just na ve  the sphere have seen far worse times than this  enlightened traders continue to make good use of the dip and pump even acquiring more equities towards trading sessions  I d say that more emphasis should be put into trading since it is way profitable than hodling  Tradlng went smooth for me as I was able to raise over 9 2 BTC when I started at 1 5 BTC  in just few weeks implementing trades with signals and insights from Ethan Lincoln I would advise y all to trade your asset rather than hodl for a future you aren t sure about  ,33,4
Why do you have a lot of bot comments ,1,0
The market just looks crazier and crazier these past few days   Do you know of any utility NFTs other than Junior Sloties and Mutant Ape Yacht Club that are accessed by breeding ,13,19
thanks for ruining my life,1,0
 nice video i need an expert trader that i can invest with  and I don t understand how it really works  Can someone guide me on the right approach to investing and making good profit from cryptocurrency investment ,4,6
As a Single Mother Crypto investments has helped me pay my bills and live happy  Wish I invested from the early days ,86,28
Mr Desmond Fair network is where I deal   and he has been  my gigantic shoulder to my current financial height and stability   ,3,
I was winning in a demo before I started a life account  All I can say is that I made losses in different attempts   ,1,
Everyone think Bitcoin is kinda easy but they ll nervous to start   ,1,
Trading Bitcoins  Stocks and Crypto secures a better future for us all   This I m a living testimony to   ,1,
 Felix Poulsen nah this will continue going down for a while to come,1,
I ll buy Gold instead  ,1,
Despite all of this crash in the trade market     this is still a good time to in vest in cryptos  ,1,
Yeah   this is the best time to purchase   ,4,
Last night  the market cap dropped ,3,
Idex the world s first hybrid dex ,1,0
look at DRIP,2,0
this guy is always right but in the opposite way XD,1,0
if you would really understand how the market works  you would never go for an idiotic title like this one ,1,0
What s the liquidity for MM ,1,0
 not a lot of good online resources  lol  yes there are  tons of random youtube videos telling you how to do everything involving defi,1,0
bullish on OSMO COSMO TERRA UST,1,0
Got something special  for you,1,
Merhaba   2 haftadan k sa bir s rede  70 in  zerinde yat r m getirisi elde edebilece iniz yat r m n z i in size karl  bir yol g sterece im   Bana nas l oldu unu sor ,1,0
Can someone tell me why this clowns videos show up in my recommended even though he s blocked ,1,0
Liked your detail content vs Just TA like SO many  Joined as well   Thanks Richard,1,0
Please send referral code,1,0
The Market has been pretty bad until today it decided to surge  Everybody was Practically Crying then  It kept dipping  That s what you get when you feel you can navigate the process on your own  Big thank to Hilder Ferguson  I m not bothered with how bad the Market is because my assests are insured due to her advice and I still receive my profits,1,0
theta network will be 10x  ,1,0
I still think Etherum with skyrocket once they release Etherum 2 0,1,0
I like Hedera HBar ,1,0
 The recent bitcoin correction down from its all time high has had the market in a panic in the past week  However  not everyone has seen it as a bad omen  The digital asset s price had gone down below  60 000 causing investors to believe the bear market has arrived  Most investors has been hit the most by panic as sell offs happened through the space  nevertheless  the correction was bound to happen following the incredible run that bitcoin had  Market corrections are always normal and expected after a bull rally  That is why it is reasonable to ride the bear market with a working strategy from a professionalyst  i have been trading Crypto for less than a month now and I was able to make over 4 3btc with trading with Gyvon Nuel  He can be reached on Te le gram  Gyvonnuelbch  ,45,3
I really like what you teach on your channel   Lets connect when your time permits    Thank you ,1,0
I can never thank this team enough for the things they have done for me and my family,1,0
Thanks for standing on your words I really can t stop thanking you congratulations goes to me this time around man I m glad,2,0
I don t need a lots of words to prove you re a big deal because l ve seen it all  All thanks to you and may God bless you  Thank you so much sir,4,0
Never knew I would be who I am today after so much suffering I saw a post about your platform and i took a step to try if it s going to work  you change my life and now  I m so much satisfied with my life now  I just want to share your good work and let the world know how great you are,5,0
I actually personally feel that appreciation would just be less because they re such an adorable as well as such an humble soul who actually not only understood people s problem but also stand to help  ,6,0
My Infinity gratitude to you for doing the impossible  you know I was trying for so long so that I could complete the task you did that for me and I want to thank you for everything you re simple the BEST ,7,0
Thanks you so much you re the BEST After I lost my job I thought my life has come to an end not knowing that God has better plans for me as been a honest person since I have been dealing with him  ,6,0
Being a clairvoyant as a millionaire,1,0
It s coming back up 2022     history  but comparing Btc to 2013  2017 it s like comparing the 1800 s to 2000 s  It kinda sounds good but it s apple s to orange s  I have been holding since 2018 and I am hoping just like everyone else that it will assess before 2022  but some believe while others don t  Too many instuititations waiting for new budget allocations  Suppress the market for the real money to come in  ergo the lengthening of the cycle    I wish I had bought more   I am in profit for now but I am planning on using my experience to do exactly what you have said in this post   I have learned from you and other  especially From James Rutland Fredrick   who taught me how to make trade and increase my crypto from 4 to 20btc that no one really knows what is going to happen and I know you are only saying what you think will happen based on the past   It is yours and my opinion so people should make their own investment choices based on their own research ,40,6
I realized that the secret to making a million is  making better investment   I always tell myself you don t need that new Car or that vacation just yet and that mindset helps me make more money invest ng   For example last year I invested 70k in blue chip stocks and crypt0 s  with the help of my advisor of course  and made about 380k  but guess what   I put it back and traded with her again and now I m rounding up close to a million  Delayed gratification always pays off,2,1
LunaChow nft marketplace launched ,1,0
Artm token,1,0
Safemoon,1,0
ok you got that boom arm I am going to buy that too ,1,0
The market is growing daily with new strategies and trading opportunity  Financially empowerment is our everyday chase and James Lucas has proven to be part of this mission  his strategy is the best,2,0
I store most of my coins in my Atomic wallet ,2,0
Great video    wondering about floki ,1,0
When you invest you re buying a day you don t have to work,7,8
Assets that can make you rich Bitcoin Stocks Real estate,5,
Algebra finance will launch a new functionality today   stacking and at the time of launch the rate of 150  APR  then it will be up to 10   You can have time to stack tokens,1,0
Vechain ,1,0
I am big in Moonriver  not Moonbeam  Moonriver has a smaller market cap  more potential ,1,0
What do you think about RSR  ,1,0
I will choose to trade Bitcoins over other cryptocurrencies because I am making a lot of money trading through my expert trader Larry Kent Nick,182,9
I stopped panicking about Bitcoin price ever since I started using Larrys strategy    either way we are all winners  If Bitcoin goes up we profit  if it goes down we re accumulate   Its a win win for us with his program,2,
is it really legit   I contacted him and it seems to me something very nice what he propose,3,
 Riggs Martin s  Larry kent nick trading,5,
I found Mr  Kent last year  I was low on bitcoins in my wallet so I did the first trade and it was like a shock to me  the profits were great ,3,
Larry Kent Nick is one of the best traders I know  with good skills and a good reputation ,3,
Bro YouTube videos are more approachable with well organised subtitles  if you are looking for a subtitles writer  then please reply me I ll provide contact details,3,1
I earned 10 b t c through Kim and her platform             ,1,0
If my keyboard breaks can I borrow one of yours brah    LOL       Watch SOUL and RFOX my man   ,1,0
Can you give me your thoughts on BRISE  ,1,0
So glad that you join defi club,1,0
I earn  bitcoin  worth 6000usd  weekly through crypto investment with the assis tance and guidance of my advisor Max    crypto still pays ,2,0
 I m so happy    my life is totally changed  I ve been earning  10 250 returns  from my  4 000 Investments  ,3,0
there s a lot of FREE INFO on the internet  why would anyone join this course ,1,0
I m holding shiba inu  avalanche  and fixing to get into fantom ,2,0
 Literally this man  has been doing good things around God bless you  and for making me get my crypto account back   ,1,0
